Date,Day_str,Destination_Location,Fastest_Route_Distance,Fastest_Route_Name,Fastest_Route_Time,Holiday,Special_Condition,Starting_Location,Sys_Time,Weather,Congestion_Pred
15/02/2020,Saturday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,22:59:54,Mostly Cloudy,smooth
15/02/2020,Saturday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,23:00:01,Mostly Cloudy,smooth
15/02/2020,Saturday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,23:00:07,Mostly Cloudy,slightly congested
15/02/2020,Saturday,bar_bq_tonight,1600,Jinnah Ave,300,no,no,salt_and_pepper,23:00:15,Mostly Cloudy,highly congested
15/02/2020,Saturday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,23:00:20,Mostly Cloudy,smooth
15/02/2020,Saturday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,23:01:35,Mostly Cloudy,highly congested
15/02/2020,Saturday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,23:01:42,Mostly Cloudy,highly congested
15/02/2020,Saturday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,23:01:48,Mostly Cloudy,smooth
15/02/2020,Saturday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,23:01:55,Mostly Cloudy,smooth
15/02/2020,Saturday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,23:02:02,Mostly Cloudy,smooth
15/02/2020,Saturday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,23:02:10,Mostly Cloudy,highly congested
15/02/2020,Saturday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,23:02:22,Mostly Cloudy,highly congested
15/02/2020,Saturday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,23:02:29,Mostly Cloudy,smooth
15/02/2020,Saturday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,23:02:36,Mostly Cloudy,smooth
15/02/2020,Saturday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,23:02:44,Mostly Cloudy,slightly congested
15/02/2020,Saturday,bar_bq_tonight,1600,Jinnah Ave,300,no,no,salt_and_pepper,23:02:52,Mostly Cloudy,highly congested
15/02/2020,Saturday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,23:02:57,Mostly Cloudy,slightly congested
15/02/2020,Saturday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,23:04:11,Mostly Cloudy,highly congested
15/02/2020,Saturday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,23:04:19,Mostly Cloudy,highly congested
15/02/2020,Saturday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,23:04:27,Mostly Cloudy,smooth
15/02/2020,Saturday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,23:04:35,Mostly Cloudy,smooth
15/02/2020,Saturday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,23:04:41,Mostly Cloudy,smooth
15/02/2020,Saturday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,23:04:48,Mostly Cloudy,smooth
15/02/2020,Saturday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,23:04:54,Mostly Cloudy,highly congested
15/02/2020,Saturday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,23:05:02,Mostly Cloudy,smooth
15/02/2020,Saturday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,23:05:09,Mostly Cloudy,slightly congested
15/02/2020,Saturday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,23:05:16,Mostly Cloudy,slightly congested
15/02/2020,Saturday,bar_bq_tonight,1600,Jinnah Ave,300,no,no,salt_and_pepper,23:05:23,Mostly Cloudy,highly congested
15/02/2020,Saturday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,23:05:29,Mostly Cloudy,slightly congested
15/02/2020,Saturday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,23:06:46,Mostly Cloudy,highly congested
15/02/2020,Saturday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,23:06:55,Mostly Cloudy,highly congested
15/02/2020,Saturday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,23:07:01,Mostly Cloudy,smooth
15/02/2020,Saturday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,23:07:09,Mostly Cloudy,smooth
15/02/2020,Saturday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,23:07:18,Mostly Cloudy,smooth
15/02/2020,Saturday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,23:07:27,Mostly Cloudy,highly congested
15/02/2020,Saturday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,23:07:34,Mostly Cloudy,highly congested
15/02/2020,Saturday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,23:07:41,Mostly Cloudy,smooth
15/02/2020,Saturday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,23:07:47,Mostly Cloudy,smooth
15/02/2020,Saturday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,23:07:53,Mostly Cloudy,slightly congested
15/02/2020,Saturday,bar_bq_tonight,1600,Jinnah Ave,240,no,no,salt_and_pepper,23:07:59,Mostly Cloudy,highly congested
15/02/2020,Saturday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,23:08:06,Mostly Cloudy,slightly congested
15/02/2020,Saturday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,23:09:21,Mostly Cloudy,highly congested
15/02/2020,Saturday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,23:09:29,Mostly Cloudy,highly congested
15/02/2020,Saturday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,23:09:36,Mostly Cloudy,smooth
15/02/2020,Saturday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,23:09:43,Mostly Cloudy,smooth
15/02/2020,Saturday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,23:09:50,Mostly Cloudy,smooth
15/02/2020,Saturday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,23:09:58,Mostly Cloudy,highly congested
15/02/2020,Saturday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,23:10:05,Mostly Cloudy,highly congested
15/02/2020,Saturday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,23:10:12,Mostly Cloudy,smooth
15/02/2020,Saturday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,23:10:18,Mostly Cloudy,smooth
15/02/2020,Saturday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,23:10:23,Mostly Cloudy,slightly congested
15/02/2020,Saturday,bar_bq_tonight,1600,Jinnah Ave,240,no,no,salt_and_pepper,23:10:29,Mostly Cloudy,highly congested
15/02/2020,Saturday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,23:10:35,Mostly Cloudy,slightly congested
15/02/2020,Saturday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,23:11:56,Mostly Cloudy,highly congested
15/02/2020,Saturday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,23:12:06,Mostly Cloudy,highly congested
15/02/2020,Saturday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,23:12:15,Mostly Cloudy,smooth
15/02/2020,Saturday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,23:12:22,Mostly Cloudy,smooth
15/02/2020,Saturday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,23:12:28,Mostly Cloudy,smooth
15/02/2020,Saturday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,23:12:35,Mostly Cloudy,highly congested
15/02/2020,Saturday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,23:12:42,Mostly Cloudy,highly congested
15/02/2020,Saturday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,23:12:49,Mostly Cloudy,smooth
15/02/2020,Saturday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,23:12:55,Mostly Cloudy,smooth
15/02/2020,Saturday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,23:13:01,Mostly Cloudy,slightly congested
15/02/2020,Saturday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,23:13:07,Mostly Cloudy,smooth
15/02/2020,Saturday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,23:13:13,Mostly Cloudy,slightly congested
15/02/2020,Saturday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,23:14:27,Mostly Cloudy,highly congested
15/02/2020,Saturday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,23:14:32,Mostly Cloudy,highly congested
15/02/2020,Saturday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,23:14:40,Mostly Cloudy,smooth
15/02/2020,Saturday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,23:14:48,Mostly Cloudy,smooth
15/02/2020,Saturday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,23:14:55,Mostly Cloudy,smooth
15/02/2020,Saturday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,23:15:02,Mostly Cloudy,highly congested
15/02/2020,Saturday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,23:15:08,Mostly Cloudy,highly congested
15/02/2020,Saturday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,23:15:15,Mostly Cloudy,smooth
15/02/2020,Saturday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,23:15:21,Mostly Cloudy,smooth
15/02/2020,Saturday,salt_and_pepper,3900,Jinnah Ave,360,no,no,roshan_plaza,23:15:27,Mostly Cloudy,congested
15/02/2020,Saturday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,23:15:34,Mostly Cloudy,smooth
15/02/2020,Saturday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,23:15:40,Mostly Cloudy,slightly congested
15/02/2020,Saturday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,23:17:01,Mostly Cloudy,highly congested
15/02/2020,Saturday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,23:17:10,Mostly Cloudy,highly congested
15/02/2020,Saturday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,23:17:16,Mostly Cloudy,smooth
15/02/2020,Saturday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,23:17:23,Mostly Cloudy,smooth
15/02/2020,Saturday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,23:17:31,Mostly Cloudy,smooth
15/02/2020,Saturday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,23:17:39,Mostly Cloudy,highly congested
15/02/2020,Saturday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,23:17:47,Mostly Cloudy,highly congested
15/02/2020,Saturday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,23:17:54,Mostly Cloudy,smooth
15/02/2020,Saturday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,23:18:01,Mostly Cloudy,smooth
15/02/2020,Saturday,salt_and_pepper,3900,Jinnah Ave,360,no,no,roshan_plaza,23:18:07,Mostly Cloudy,congested
15/02/2020,Saturday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,23:18:13,Mostly Cloudy,smooth
15/02/2020,Saturday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,23:18:19,Mostly Cloudy,smooth
15/02/2020,Saturday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,23:19:38,Mostly Cloudy,highly congested
15/02/2020,Saturday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,23:19:46,Mostly Cloudy,highly congested
15/02/2020,Saturday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,23:19:52,Mostly Cloudy,smooth
15/02/2020,Saturday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,23:20:00,Mostly Cloudy,smooth
15/02/2020,Saturday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,23:20:06,Mostly Cloudy,smooth
15/02/2020,Saturday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,23:20:12,Mostly Cloudy,highly congested
15/02/2020,Saturday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,23:20:18,Mostly Cloudy,highly congested
15/02/2020,Saturday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,23:20:24,Mostly Cloudy,smooth
15/02/2020,Saturday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,23:20:30,Mostly Cloudy,smooth
15/02/2020,Saturday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,23:20:36,Mostly Cloudy,slightly congested
15/02/2020,Saturday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,23:20:43,Mostly Cloudy,smooth
15/02/2020,Saturday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,23:20:50,Mostly Cloudy,smooth
15/02/2020,Saturday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,23:22:08,Mostly Cloudy,highly congested
15/02/2020,Saturday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,23:22:18,Mostly Cloudy,highly congested
15/02/2020,Saturday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,23:22:24,Mostly Cloudy,smooth
15/02/2020,Saturday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,23:22:30,Mostly Cloudy,smooth
15/02/2020,Saturday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,23:22:39,Mostly Cloudy,smooth
15/02/2020,Saturday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,23:22:46,Mostly Cloudy,highly congested
15/02/2020,Saturday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,23:22:53,Mostly Cloudy,highly congested
15/02/2020,Saturday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,23:23:00,Mostly Cloudy,smooth
15/02/2020,Saturday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,23:23:05,Mostly Cloudy,smooth
15/02/2020,Saturday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,23:23:11,Mostly Cloudy,slightly congested
15/02/2020,Saturday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,23:23:16,Mostly Cloudy,smooth
15/02/2020,Saturday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,23:23:23,Mostly Cloudy,smooth
15/02/2020,Saturday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,23:24:51,Mostly Cloudy,highly congested
15/02/2020,Saturday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,23:24:59,Mostly Cloudy,highly congested
15/02/2020,Saturday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,23:25:06,Mostly Cloudy,smooth
15/02/2020,Saturday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,23:25:12,Mostly Cloudy,smooth
15/02/2020,Saturday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,23:25:19,Mostly Cloudy,smooth
15/02/2020,Saturday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,23:25:26,Mostly Cloudy,highly congested
15/02/2020,Saturday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,23:25:33,Mostly Cloudy,highly congested
15/02/2020,Saturday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,23:25:39,Mostly Cloudy,smooth
15/02/2020,Saturday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,23:25:46,Mostly Cloudy,smooth
15/02/2020,Saturday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,23:25:52,Mostly Cloudy,slightly congested
15/02/2020,Saturday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,23:25:59,Mostly Cloudy,smooth
15/02/2020,Saturday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,23:26:05,Mostly Cloudy,smooth
15/02/2020,Saturday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,23:27:21,Mostly Cloudy,highly congested
15/02/2020,Saturday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,23:27:28,Mostly Cloudy,highly congested
15/02/2020,Saturday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,23:27:35,Mostly Cloudy,smooth
15/02/2020,Saturday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,23:27:40,Mostly Cloudy,smooth
15/02/2020,Saturday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,23:27:48,Mostly Cloudy,smooth
15/02/2020,Saturday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,23:27:55,Mostly Cloudy,highly congested
15/02/2020,Saturday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,23:28:02,Mostly Cloudy,highly congested
15/02/2020,Saturday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,23:28:10,Mostly Cloudy,smooth
15/02/2020,Saturday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,23:28:18,Mostly Cloudy,smooth
15/02/2020,Saturday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,23:28:25,Mostly Cloudy,slightly congested
15/02/2020,Saturday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,23:28:30,Mostly Cloudy,smooth
15/02/2020,Saturday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,23:28:35,Mostly Cloudy,smooth
15/02/2020,Saturday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,23:29:53,Mostly Cloudy,highly congested
15/02/2020,Saturday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,23:30:01,Mostly Cloudy,highly congested
15/02/2020,Saturday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,23:30:08,Mostly Cloudy,smooth
15/02/2020,Saturday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,23:30:14,Mostly Cloudy,smooth
15/02/2020,Saturday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,23:30:21,Mostly Cloudy,smooth
15/02/2020,Saturday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,23:30:29,Mostly Cloudy,highly congested
15/02/2020,Saturday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,23:30:39,Mostly Cloudy,highly congested
15/02/2020,Saturday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,23:30:49,Mostly Cloudy,smooth
15/02/2020,Saturday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,23:30:54,Mostly Cloudy,smooth
15/02/2020,Saturday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,23:31:04,Mostly Cloudy,slightly congested
15/02/2020,Saturday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,23:31:10,Mostly Cloudy,smooth
15/02/2020,Saturday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,23:31:16,Mostly Cloudy,smooth
15/02/2020,Saturday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,23:32:38,Mostly Cloudy,highly congested
15/02/2020,Saturday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,23:32:46,Mostly Cloudy,highly congested
15/02/2020,Saturday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,23:32:53,Mostly Cloudy,smooth
15/02/2020,Saturday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,23:32:59,Mostly Cloudy,smooth
15/02/2020,Saturday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,23:33:06,Mostly Cloudy,smooth
15/02/2020,Saturday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,23:33:12,Mostly Cloudy,highly congested
15/02/2020,Saturday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,23:33:19,Mostly Cloudy,highly congested
15/02/2020,Saturday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,23:33:24,Mostly Cloudy,smooth
15/02/2020,Saturday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,23:33:29,Mostly Cloudy,smooth
15/02/2020,Saturday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,23:33:36,Mostly Cloudy,slightly congested
15/02/2020,Saturday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,23:33:42,Mostly Cloudy,smooth
15/02/2020,Saturday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,23:33:48,Mostly Cloudy,smooth
15/02/2020,Saturday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,23:35:01,Mostly Cloudy,highly congested
15/02/2020,Saturday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,23:35:11,Mostly Cloudy,highly congested
15/02/2020,Saturday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,23:35:18,Mostly Cloudy,smooth
15/02/2020,Saturday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,23:35:24,Mostly Cloudy,smooth
15/02/2020,Saturday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,23:35:32,Mostly Cloudy,smooth
15/02/2020,Saturday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,23:35:39,Mostly Cloudy,highly congested
15/02/2020,Saturday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,23:35:45,Mostly Cloudy,highly congested
15/02/2020,Saturday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,23:35:52,Mostly Cloudy,smooth
15/02/2020,Saturday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,23:35:58,Mostly Cloudy,smooth
15/02/2020,Saturday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,23:36:03,Mostly Cloudy,slightly congested
15/02/2020,Saturday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,23:36:09,Mostly Cloudy,smooth
15/02/2020,Saturday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,23:36:14,Mostly Cloudy,smooth
15/02/2020,Saturday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,23:37:33,Mostly Cloudy,highly congested
15/02/2020,Saturday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,23:37:41,Mostly Cloudy,highly congested
15/02/2020,Saturday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,23:37:49,Mostly Cloudy,smooth
15/02/2020,Saturday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,23:37:55,Mostly Cloudy,smooth
15/02/2020,Saturday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,23:38:01,Mostly Cloudy,smooth
15/02/2020,Saturday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,23:38:08,Mostly Cloudy,highly congested
15/02/2020,Saturday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,23:38:14,Mostly Cloudy,highly congested
15/02/2020,Saturday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,23:38:21,Mostly Cloudy,smooth
15/02/2020,Saturday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,23:38:27,Mostly Cloudy,slightly congested
15/02/2020,Saturday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,23:38:34,Mostly Cloudy,slightly congested
15/02/2020,Saturday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,23:38:40,Mostly Cloudy,smooth
15/02/2020,Saturday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,23:38:45,Mostly Cloudy,smooth
15/02/2020,Saturday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,23:40:05,Mostly Cloudy,highly congested
15/02/2020,Saturday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,23:40:13,Mostly Cloudy,highly congested
15/02/2020,Saturday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,23:40:19,Mostly Cloudy,smooth
15/02/2020,Saturday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,23:40:26,Mostly Cloudy,smooth
15/02/2020,Saturday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,23:40:35,Mostly Cloudy,smooth
15/02/2020,Saturday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,23:40:44,Mostly Cloudy,highly congested
15/02/2020,Saturday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,23:40:51,Mostly Cloudy,highly congested
15/02/2020,Saturday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,23:40:57,Mostly Cloudy,smooth
15/02/2020,Saturday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,23:41:03,Mostly Cloudy,slightly congested
15/02/2020,Saturday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,23:41:10,Mostly Cloudy,slightly congested
